Price,Close,High,Low,Open,Volume,SMA_20,RSI_14
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2021-07-13,142.09365844726562,143.86934850619764,140.1326074026889,140.5228614286861,100827100,133.61136169433593,83.73885505392927
2021-07-14,145.51820373535156,145.92798987044893,144.08399692422722,144.49378305932458,127050800,134.5631076812744,87.66501448833309
2021-07-15,144.864501953125,146.34749406137325,143.50834910364574,145.6060054508676,106820300,135.45729141235353,86.07015048289287
2021-07-16,142.82537841796875,146.11331359035626,142.32780236268064,144.84498071759424,93251400,136.16951446533204,79.27691917283381
2021-07-19,138.9813232421875,140.56188618036083,138.22031752231123,140.2496710710599,121434600,136.7544158935547,65.37080080034903
2021-07-20,142.5912322998047,143.5181116494979,139.47892150687957,139.9667464752501,96350000,137.43005447387696,68.11815260599177
2021-07-21,141.85952758789062,142.5717629249031,141.10828768202705,141.98636687285668,74993500,137.98715209960938,65.50340028176717
2021-07-22,143.22543334960938,144.59133749363102,142.25953442025497,142.3863736933565,77338200,138.62620468139647,66.83158963570733
2021-07-23,144.9425506591797,145.09865822031367,143.34248537564744,143.95714959308972,71447400,139.3652587890625,65.7049603209737
2021-07-26,145.3621063232422,146.18164879238583,144.1035094217646,144.65963709619385,72434100,140.1399238586426,63.5340499049167
2021-07-27,143.1961669921875,145.57675557902394,142.00587269876928,145.48893575716545,104818600,140.72482833862304,54.32737031732202
2021-07-28,141.4497528076172,143.39130194121526,139.06916408946387,141.2838940706625,118931200,141.14679946899415,53.361651519519064
2021-07-29,142.09365844726562,142.98150347673163,141.05947187985987,141.16679397009463,56699500,141.57023086547852,51.074203705969495
2021-07-30,142.30828857421875,142.7668451974614,140.60090132642787,140.8643309559415,70440600,141.9892707824707,52.80061064178581
2021-08-02,141.9765625,143.37173456258094,141.7131328866216,142.79610475580563,62880000,142.26050033569337,49.744423884677026
2021-08-03,143.77182006835938,144.4352550861749,141.64489480221886,142.25955921779124,64786600,142.52099990844727,45.896451653846405
2021-08-04,143.3717803955078,144.19132291330385,142.71809660960577,143.68399557594776,56368300,142.63710327148436,46.45017501104932
2021-08-05,143.47911071777344,144.2401166546182,142.61078266741262,143.40105691819448,46397700,142.8234519958496,51.711924533549215
2021-08-06,142.79510498046875,143.74290453377364,142.29678337483543,143.0003050001657,54126800,142.8843795776367,61.96785333274597
2021-08-09,142.74627685546875,143.34231572322156,142.18933081387217,142.85375976308137,48908700,142.9726219177246,50.62657630714017
2021-08-10,142.26747131347656,144.32917762337323,141.97433481779836,143.08824157374232,69023100,142.98131256103517,51.68301100016241
2021-08-11,142.52151489257812,143.36183156118472,142.19906623850963,142.70716850336376,48493500,142.83147811889648,46.80257945034198
2021-08-12,145.482177734375,145.63851920327534,142.5019837127135,142.84397881224007,72282600,142.86236190795898,52.20235374415705
2021-08-13,145.68736267089844,146.01957707570978,144.8763581583002,145.56033337689462,59375000,143.00546112060547,51.35109438899045
2021-08-16,147.66116333007812,147.72956832789293,143.11759841201288,145.14021253550032,103296000,143.439453125,68.84818035426731
2021-08-17,146.75241088867188,148.20829780218608,145.67758203815535,146.79148879708086,92229700,143.64751205444335,74.0877212682279
2021-08-18,143.01011657714844,147.27032560258291,142.80491649169554,146.37138432871737,86326000,143.70504150390624,53.24861614285451
2021-08-19,143.34226989746094,144.61251796964282,141.19262734198236,141.71049530140775,86960300,143.71088333129882,53.634921162822884
2021-08-20,144.79818725585938,145.10108950161558,143.42045616108942,144.06535347049768,60549600,143.70366516113282,59.19271097430268
2021-08-23,146.28341674804688,146.7524262457425,144.50506608373868,144.91545125791524,60131800,143.74973068237304,58.351361992474644
2021-08-24,146.19546508789062,147.40708910674365,145.7362213417673,146.02935786837372,48606400,143.8996955871582,59.58808930431134
2021-08-25,144.96426391601562,146.8794090317968,144.41708385708912,146.38107262063713,58991300,144.07542114257814,54.68537137432619
2021-08-26,144.16307067871094,145.70690913613237,144.13375851701343,144.95454377317253,48597200,144.17889175415038,54.28399128780168
2021-08-27,145.1988067626953,145.34536755607812,143.4693148530707,144.10443150378484,55802400,144.32341766357422,57.23335256478916
2021-08-30,149.61532592773438,149.976867364279,145.2085579053338,145.58963083933705,90956700,144.70535583496093,67.58647538618746
2021-08-31,148.35484313964844,149.30264250214074,147.8271945721071,149.16584748639642,86453100,144.93450698852538,63.31987732805964
2021-09-01,149.01930236816406,151.43276949828842,148.8531951656688,149.33198527371385,80313700,145.2168830871582,59.02287392677509
2021-09-02,150.13320922851562,151.17872592141705,148.91181958328025,150.34817499884036,71115500,145.54958801269532,60.83845379531692
2021-09-03,150.7683563232422,151.0908050119508,149.58604446464392,150.24070759279422,57808700,145.948250579834,58.103912249967564
2021-09-07,153.10362243652344,153.6605683081019,150.85626272401808,151.42298925392222,82278300,146.46611785888672,65.41746458005372
2021-09-08,151.55984497070312,153.44566399968247,150.45570362468234,153.3870396644152,74420200,146.93073654174805,73.23429477530554
2021-09-09,150.54360961914062,152.53691096459315,150.4263460744376,151.93110647020356,57305700,147.33184127807618,68.86844577711145
2021-09-10,145.56033325195312,151.9213251437336,145.2965089144569,151.45231569560596,140893200,147.33574905395508,51.685389467091916
2021-09-13,146.12704467773438,147.9542386226374,145.3453524055779,147.18232700871462,102404300,147.35773315429688,49.639560550873036
2021-09-14,144.72979736328125,147.61228914708835,143.54750041568678,146.90876744705565,109296300,147.21116485595704,46.81392645899839
2021-09-15,145.6189422607422,146.01956159972383,143.01982179601146,145.1596986106003,83281300,147.15449142456055,51.44462544116547
2021-09-16,145.38442993164062,145.56031777444971,143.85037245648,145.04244981377065,68034100,147.27320709228516,52.76420400193667
2021-09-17,142.7169189453125,145.4137565229727,142.423782481279,145.4137565229727,129868800,147.24193954467773,44.76929023809662
2021-09-20,139.66835021972656,141.52485650500037,138.0365754530921,140.50866688674913,123478900,146.9854476928711,27.753475950063446
2021-09-21,140.14712524414062,141.29035906389458,139.51200859720305,140.6356810985669,75834000,146.6786331176758,30.9782312723096
2021-09-22,142.5117645263672,143.07847626004042,140.41096517330857,141.14379903633161,76404300,146.49444808959962,36.02015823440405
2021-09-23,143.4692840576172,143.713561933849,142.30651898122758,143.29339623377032,64838200,146.4196990966797,35.587357260295306
2021-09-24,143.5572509765625,144.09466540021555,142.2283784515029,142.32609558654582,53477900,146.38940811157227,34.02583653715499
2021-09-27,142.04269409179688,142.6192012084837,140.52818319327758,142.14041120568638,74150700,146.23160247802736,24.573095829559634
2021-09-28,138.66192626953125,141.43691994614318,138.44696050068399,139.97125238193445,108972300,145.68393249511718,22.659341995800304
2021-09-29,139.56088256835938,141.14379894035906,138.77919013309102,139.2091217179658,74602000,145.24423446655274,26.602779981016027
2021-09-30,138.26132202148438,141.07540882378817,138.04635622911155,140.37188712321222,89056700,144.70633544921876,31.555519910173643
2021-10-01,139.38494873046875,139.64877300866175,135.9259806000398,138.65211510957346,94639600,144.1689224243164,33.42924134165203
2021-10-04,135.95530700683594,138.95504676613083,135.10522468851968,138.5153346198599,98322000,143.4282699584961,30.392855511085855
2021-10-05,137.8802490234375,138.98439014714222,136.1703033445533,136.29733265175278,80861100,142.6671012878418,33.47248482857644
2021-10-06,138.7498779296875,138.8964387383312,135.20295726507902,136.27778622694314,83221100,142.026602935791,36.20483754906652
2021-10-07,140.01031494140625,140.91903648455812,139.453369081024,139.78558344753552,61732700,141.49993820190429,44.02240872193181
2021-10-08,139.6292724609375,140.87997439192273,139.2970580219821,140.73341358342566,58773200,141.20338516235353,49.90216893869534
2021-10-11,139.54129028320312,141.49551327415236,138.5641787877285,139.01365663584363,64452200,140.87409744262695,48.45302420831651
2021-10-12,138.27108764648438,139.97126757292082,137.8118439004276,139.9517211619384,73035900,140.5511619567871,38.53054715724363
2021-10-13,137.68482971191406,138.163604960137,136.01396194464323,138.00727840066958,78762700,140.1544563293457,34.03457820020181
2021-10-14,140.46957397460938,140.58683751822448,138.27107262847971,138.8573456179309,69907100,139.90871353149413,42.58210296797995
2021-10-15,141.5248260498047,141.58345035426535,140.22526596595307,140.4793244980003,67940300,139.84910888671874,48.72778716159228
2021-10-18,143.19569396972656,143.4790497458413,139.88328656577576,140.1666423418905,85589200,140.02547607421874,62.1593439826747
2021-10-19,145.35511779785156,145.75573713641117,143.19570948817753,143.6451724796259,76378900,140.2858757019043,64.55573929222794
2021-10-20,145.8437042236328,146.32249438069462,144.72979735027167,145.29652399244392,58418800,140.45247268676758,69.85682374895606
2021-10-21,146.05862426757812,146.21496568738968,144.485474140878,145.40396134534794,61421000,140.58193969726562,68.3504768809652
2021-10-22,145.2867431640625,146.74263007605518,145.23788459644618,146.26385487822307,58883400,140.6684143066406,80.05067207326026
2021-10-25,145.2378692626953,145.95115656405432,144.24121124480388,145.27694716693773,50720600,140.82817306518555,76.95079104779599
2021-10-26,145.90235900878906,147.3875583918874,145.59944178965912,145.91212476055014,60893400,141.19019470214843,76.59911318320019
2021-10-27,145.44308471679688,146.30293288736218,145.09132390307514,145.94140632392705,56094900,141.48430480957032,71.48392998513198
2021-10-28,149.0779571533203,149.66421529809745,146.29318250961379,146.39089965518153,100077900,142.0251365661621,79.71727677333095
2021-10-29,146.37135314941406,146.5081482073945,143.0589446865979,143.85040287273776,124953200,142.37445678710938,68.4434284508781
2021-11-01,145.55055236816406,146.27360541935798,144.41709931929685,145.57986452377787,74588300,142.85421905517578,70.1459170341267
2021-11-02,146.58631896972656,148.10084526807523,145.24766564186768,145.25744630214584,69122000,143.28952255249024,74.03682607491793
2021-11-03,148.02264404296875,148.49165344387518,146.39086943374969,146.9478153017873,54511500,143.7531608581543,71.99760380688959
2021-11-04,147.50477600097656,148.94111635864294,147.19209312751175,148.1105804313896,60394600,144.1278839111328,67.97880539499036
2021-11-05,148.03321838378906,148.93347149692437,146.83940090236302,148.63012712450208,65463900,144.5480812072754,65.61687831886742
2021-11-08,147.21124267578125,148.3169952703634,146.93725326087116,148.16042562432813,55020900,144.93157882690429,56.55842972506387
2021-11-09,147.57330322265625,148.17999196283563,146.83939977322487,146.97639448653322,56787900,145.39668960571288,56.16650001577652
2021-11-10,144.7453155517578,146.9078907486886,144.67682566721112,146.8002509889988,65187100,145.74971389770508,46.05310101372328
2021-11-11,144.6963653564453,146.22288178403127,144.5104408038777,145.76298280044355,41000000,145.96105346679687,48.14513322191956
2021-11-12,146.77090454101562,147.17209373098063,144.3147648635999,145.24437287945577,63804000,146.2233573913574,54.27268389479405
2021-11-15,146.78067016601562,148.62032601011296,146.22289645235986,147.14272437440852,59222800,146.40260620117186,52.540640269066614
2021-11-16,147.75918579101562,148.23867461686362,146.1348097014568,146.72193826652372,59256200,146.52280960083007,56.50426710226133
2021-11-17,150.19573974609375,151.67332612859514,147.7493957762777,147.75917577688946,88807000,146.74041137695312,53.3655670627887
2021-11-18,154.48178100585938,155.26461435018126,149.76523586281957,150.41107449173293,137827700,147.16156921386718,72.2990474160752
2021-11-19,157.104248046875,157.5641620110988,153.1705218782956,154.2664794451428,117305600,147.7524444580078,78.9026517595056
2021-11-22,157.56417846679688,162.14372871908944,157.54460352782965,158.21000213967926,117467900,148.3687599182129,78.27680291664407
2021-11-23,157.94578552246094,158.3274146566765,155.64621578340464,157.66200120676388,96041900,148.97093124389647,77.02865692732902
2021-11-24,158.46444702148438,158.66015163635032,156.2138066222637,157.29998440577035,69463600,149.62199935913085,79.8506662499574
2021-11-26,153.44451904296875,157.00639624695634,153.00417999336176,156.1452930856568,76959800,149.84032745361327,61.8414471184315
2021-11-29,156.8009033203125,157.73051124922804,155.38201155737082,155.9495652762871,88748200,150.3618049621582,68.88963562938
2021-11-30,161.75230407714844,161.9675835913138,156.48776584559891,156.55627065978888,174048100,151.17189254760743,73.65316681370854
2021-12-01,161.23367309570312,166.6449857878265,160.99881865483053,163.88550209995378,152052500,151.90426025390624,79.80178129862594
2021-12-02,160.24534606933594,160.6759050938818,154.4132690949476,155.33309702351337,136739200,152.5153953552246,77.18091661287484
2021-12-03,158.36656188964844,161.41961013164072,156.29206642790317,160.49978216462458,118023100,153.0584846496582,70.4098607656199
2021-12-06,161.77188110351562,164.27693555746282,160.7541933995356,160.76397340255957,107497000,153.74541778564452,73.56919545612442
2021-12-07,167.50608825683594,167.89751232351225,164.72704457429052,165.45116789916563,120405400,154.76016006469726,77.0074557125333
2021-12-08,171.3223876953125,172.1835056764081,167.03638765651502,168.43570437579535,116998900,155.94761428833007,77.8436586998211
2021-12-09,170.81358337402344,172.9565838887255,170.1873196788355,171.15607763147332,108923700,157.25102767944335,73.9043371796607
2021-12-10,175.59860229492188,175.77474686026093,170.9407678198788,171.4496116481563,115402700,158.7961395263672,75.4579740926635
2021-12-13,171.96823120117188,178.22108688608395,171.76273170193855,177.23275419312068,153237000,160.056005859375,68.23586638446957
2021-12-14,170.5885009765625,173.92531854630914,168.51400556372403,171.48875398461132,139380400,161.24639739990235,65.61142566440878
2021-12-15,175.45181274414062,175.64751729804553,168.6118288401074,171.3517373886768,131063300,162.6310287475586,68.94367218144804
2021-12-16,168.5629425048828,177.25236431050817,167.08535557027756,175.4322831196354,150185800,163.54938888549805,66.18485675240102
2021-12-17,167.4669189453125,169.74691327261917,166.04804245665855,166.282881917165,195432700,164.1986457824707,61.99909089473398
2021-12-20,166.1068115234375,166.91899978685493,163.86596626176092,164.66835958996737,107499100,164.64877395629884,55.32937799614924
2021-12-21,169.27723693847656,169.48272148768493,165.49028600162353,167.87792030585337,91185900,165.23442687988282,59.244285617584
2021-12-22,171.87039184570312,172.08567137280502,168.45528928513505,169.32618739702795,92135300,165.93065719604493,62.885098112305116
2021-12-23,172.49668884277344,173.05446270665328,171.50837077274264,172.07592464199888,68356600,166.63226928710938,66.10897221350504
2021-12-27,176.45973205566406,176.54779687853835,173.26970404402934,173.28926405046633,74919600,167.78302993774415,66.53453917703743
2021-12-28,175.44200134277344,177.43822642660322,174.69831813522254,176.29333921586215,79144300,168.7150848388672,59.99505712746077
2021-12-29,175.53012084960938,176.75329313798875,174.3167285642682,175.48119097181373,62348900,169.40397567749022,55.84878399725799
2021-12-30,174.3754119873047,176.6945564474762,174.26777224500728,175.6181590245021,59773000,170.06106262207032,54.863638598740025
2021-12-31,173.75900268554688,175.38336444447762,173.45564335826015,174.2678317033781,64062300,170.73674545288085,47.16533774238996
2022-01-03,178.10365295410156,178.95499096160628,173.895952516217,174.01337226981713,104487900,171.7236000061035,59.25051867100591
2022-01-04,175.84327697753906,179.01374549739828,175.27572314138067,178.7104011040544,99310400,172.4271697998047,57.717799231485344
2022-01-05,171.16583251953125,176.3031560396219,170.89184312629723,175.7551772531539,94537600,172.61015701293945,43.67053409023307
2022-01-06,168.3085174560547,171.53769548653034,167.95624321761545,168.99349099432447,96904000,172.45946350097657,49.57348168278538
2022-01-07,168.47483825683594,170.40255876885018,167.3593058480161,169.1793866130696,86709100,172.3425262451172,51.7440402168202
2022-01-10,168.4944305419922,168.79777487885306,164.56070430318124,165.4511773077938,106765600,171.9873176574707,54.33236815452607
2022-01-11,171.3223876953125,171.4202325096092,167.15382233749222,168.62162893365016,76138300,171.95502548217775,53.75765585478393
2022-01-12,171.7627410888672,173.37732250749067,171.0679876032979,172.3400748149154,74805200,172.01373748779298,49.78521669823722
2022-01-13,168.4944305419922,172.82934594142114,168.10300645305696,172.00737775161056,84505800,171.66586837768554,42.776315064720464
2022-01-14,169.35552978515625,170.0502832024392,167.4180143556812,167.66264878484014,80440800,171.70549774169922,35.56079198070228
2022-01-18,166.15570068359375,168.836884364845,165.7740715864879,167.82899175117316,90956700,171.6399368286133,32.663482634910665
2022-01-19,162.662353515625,167.40826837840387,162.37858408989868,166.3514456378891,94815000,171.46771392822265,28.687078632943482
2022-01-20,160.979248046875,166.03828667936338,160.65632878123083,163.3962376065405,91420500,171.05281448364258,28.19358662222909
2022-01-21,158.92428588867188,162.76015126418557,158.81664616172617,160.89114097417286,122848900,170.405509185791,26.932246565253536
2022-01-24,158.1512908935547,158.8167044309835,151.3798104055977,156.58563920962845,162294600,169.68823928833007,15.097511445556734
2022-01-25,156.35079956054688,159.26683860327665,153.650040071103,155.56796617871674,115798400,168.68279266357422,15.344394184290735
2022-01-26,156.2626953125,160.86181974023197,154.43283450239605,159.99092174206848,108275300,167.72382736206055,18.336715705662286
2022-01-27,155.8027801513672,160.3236197319786,154.88295228679408,158.9634528706825,121954600,166.73746032714843,20.416562589788867
2022-01-28,166.67433166503906,166.69390660020625,159.30594382680772,162.15349217595866,179935700,166.35240631103517,47.17271460418292
2022-01-31,171.02882385253906,171.2441033483954,165.87192581665457,166.5079843021577,115541600,166.21589736938478,53.502815851099015
2022-02-01,170.8625030517578,171.08756258764447,168.61186289898112,170.27537434014533,86213900,165.85383987426758,49.31390970169334
2022-02-02,172.0660858154297,172.105235689561,169.6099612749151,170.9994831805343,84914300,165.66498031616212,50.44247590643015
2022-02-03,169.18917846679688,172.45750604377838,168.4259201826274,170.73526997176376,89418100,165.5661476135254,51.025104027874654
2022-02-04,168.90505981445312,170.580497991328,167.22962163757825,168.20940619823992,82465400,165.59597473144532,49.3238160941023
2022-02-07,168.1898193359375,170.43351937589156,167.49416572772904,169.36555780513737,77251200,165.58172378540038,53.29944816142912
2022-02-08,171.29571533203125,171.80520742660315,167.96443926792173,168.25837758980256,74829200,165.72178802490234,64.18202855074586
2022-02-09,172.71644592285156,173.0789614781724,171.36433825115836,172.49109962767872,71285000,165.7914909362793,69.44834794639277
2022-02-10,168.64051818847656,171.93259499604034,168.08204874852603,170.61968723864308,90865900,165.63537979125977,65.0890633478909
2022-02-11,165.23086547851562,169.58111126110254,164.64298876993468,168.8462728505392,98670700,165.47220153808593,60.16218600663831
2022-02-14,165.46600341796875,166.1518495458794,163.19289630795137,163.98651932384257,86185500,165.27772521972656,63.699830843069336
2022-02-15,169.29696655273438,169.45373566949445,166.80832036305304,167.5137664381475,62527400,165.4347885131836,67.608912907604
2022-02-16,169.06179809570312,169.83582117930217,166.61233714082573,168.3759520184021,61177400,165.7547607421875,68.02197788523
2022-02-17,165.46600341796875,168.43474911832254,165.06428820364812,167.57253401447812,69589300,165.97909851074218,47.95267541312838
2022-02-18,163.91793823242188,167.0924302194162,162.83037691642315,166.38699918366942,82772700,166.2287811279297,36.68548336867537
2022-02-22,160.99819946289062,163.32028399061443,158.87205389872815,161.64484588368407,91162800,166.3711265563965,33.256392551317305
2022-02-23,156.83412170410156,162.7911986729469,156.52058346872764,162.19352949330056,90009200,166.39529266357422,26.506513508068693
2022-02-24,159.45013427734375,159.55791116992768,148.9272434071185,149.49552020889521,141147500,166.5546646118164,34.85681476314528
2022-02-25,161.5175018310547,161.78203291625664,157.617948249187,160.5279097890242,91974200,166.84040069580078,39.116665774991155
2022-02-28,161.78199768066406,162.07593599497437,159.14637521454355,159.76364417956287,95056600,166.59578399658204,40.43295392568677
2022-03-01,159.90081787109375,163.23209394256236,158.69568719407653,161.37049453342058,83474400,166.03938369750978,32.341329332968854
2022-03-02,163.19293212890625,163.97676285442304,159.6559088746692,161.06680119053394,79724800,165.6559051513672,36.050506075453356
2022-03-03,162.86959838867188,165.4954290281514,162.20335200198932,165.06432138955572,76678400,165.1960807800293,40.503076807954244
2022-03-04,159.87144470214844,162.20333673673338,158.82308299816066,161.16476749621853,83737200,164.73019409179688,41.05916906414203
2022-03-07,156.0796661376953,161.68403439715155,155.82491261205914,160.05758861933697,96418800,164.08892440795898,36.002342867883286
2022-03-08,154.25729370117188,159.58732445146612,152.65044751471495,155.6094012673305,131148300,163.3922981262207,26.142388530221638
2022-03-09,159.6558837890625,160.10659124427465,156.1874531828048,158.21559935544633,91454900,162.81030654907227,37.17949037919986
2022-03-10,155.3154296875,157.14762175986647,152.82676890064815,156.961460328922,105342000,161.94025573730468,36.43976999947816
2022-03-11,151.60205078125,156.06007322521145,151.37670453340775,155.71714267170483,96970100,161.08833236694335,34.446906662247514
2022-03-14,147.5751190185547,151.0043643598726,147.0656419035059,148.38834185067742,108732100,160.2055450439453,33.509826864382404
2022-03-15,151.95477294921875,152.42508026860065,147.33999637401098,147.84947354452075,92964300,159.5299835205078,44.0373319151999
2022-03-16,156.3638458251953,156.7655611637564,151.33756018660605,153.8751991198654,102300200,158.88332748413086,46.3868302935831
2022-03-17,157.3729705810547,157.74529344907543,154.44342469949348,155.40360925613626,75615400,158.29888610839845,45.024648155638005
2022-03-18,160.66505432128906,161.1549465596943,156.53036263312293,157.2652009907308,123511700,158.05883865356446,48.75001366105288
2022-03-21,162.0367889404297,162.98718123956166,159.71468917177347,160.20458149296203,95811400,157.96478118896485,52.41796489724992
2022-03-22,165.4072265625,165.9950882926474,161.5762655771906,162.164127307338,81532000,158.18523254394532,52.502191547077054
2022-03-23,166.7691192626953,169.14998832074127,164.26085849061369,164.59399656875675,98062700,158.681982421875,54.30546986850037
2022-03-24,170.55113220214844,170.61970935790146,166.76916261119956,167.60197064721902,90131400,159.23703231811524,61.590838934132485
2022-03-25,171.1879119873047,171.7365887965073,169.25773574401006,170.36489677350076,80546200,159.72055282592774,67.60272019444996
2022-03-28,172.05020141601562,172.17756326235886,168.5229704725063,168.68953207951532,90371900,160.2339630126953,71.2050367954331
2022-03-29,175.3422393798828,175.39121664425457,172.7751938429614,173.11812439551318,100589400,161.00603408813475,69.68279563510374
2022-03-30,174.17630004882812,175.979099995584,173.12792342578476,174.94053078604693,92633200,161.55520248413086,75.71466731241154
2022-03-31,171.08016967773438,174.4310308254092,170.8744083575564,174.2448693810398,103049300,161.965731048584,77.01083465158737
2022-04-01,170.78623962402344,171.34472398421482,168.46415506398156,170.5119011506989,78751300,162.51147079467773,85.90482682568516
2022-04-04,174.83277893066406,174.88177115423625,170.91364025013027,171.04101704135246,76468400,163.44912643432616,85.75805259916899
2022-04-05,171.52105712890625,174.695564012496,170.89399570193683,173.9117334912033,73401800,164.31231460571288,74.53206367144608
2022-04-06,168.3563690185547,170.1199840728932,166.69073839236125,168.87565359700926,89058800,164.7473388671875,66.61723260358067
2022-04-07,168.6601104736328,169.85544881098227,166.41641045043957,167.69992580849703,77594700,165.41457290649413,63.29855167806765
2022-04-08,166.65155029296875,168.30738857225097,165.77954264267717,168.30738857225097,76575500,166.16704788208008,57.51670569591781
2022-04-11,162.3992919921875,165.61298417615765,162.1543458504195,165.29946088886413,72246700,166.90825653076172,45.23737273680498
2022-04-12,164.2706756591797,166.4359910689201,163.27129126604743,164.62339868320723,79265200,167.52405166625977,46.10688946797786
2022-04-13,166.95526123046875,167.5823226689275,163.39865390857594,164.00611547230426,70618900,168.05362243652343,44.19844618338069
2022-04-14,161.9485626220703,167.80768430539896,161.70361651341247,167.17081545269417,75329400,168.28240203857422,36.93549542458615
2022-04-18,161.7330322265625,163.23210129361956,160.2633554980497,160.60627109784113,69023900,168.3358009338379,35.13964835164835
2022-04-19,164.0159454345703,164.42746814637917,160.59650655333354,161.68406811950865,67723800,168.43475875854492,33.19771321574056
2022-04-20,163.849365234375,165.4660187034269,162.74221886501599,165.34843439183405,67929800,168.35686569213868,34.212119967975696
2022-04-21,163.0557403564453,168.06243992326603,162.55605562621574,165.49540922825548,87227800,168.17119674682618,36.803121745567694
2022-04-22,158.51931762695312,164.47640880332085,158.23518671810965,163.09492410815207,84882400,167.5696060180664,32.2963861439121
2022-04-25,159.58731079101562,159.87144172970685,155.2566649146805,157.862880430984,96046400,166.98957595825195,25.928235265206297
2022-04-26,153.63021850585938,159.0582182667308,153.55183394880203,158.9700412464134,95623200,166.06857681274414,23.929236581881966
2022-04-27,153.40489196777344,156.55978483050606,152.2389458259476,152.75823050166923,88063200,164.97170944213866,26.17120661932003
2022-04-28,160.3319549560547,161.194170207573,155.7171628080034,156.03070106321982,130216800,164.2794921875,39.040756465181424
2022-04-29,154.46302795410156,162.84018882642286,154.07112011517893,158.568327600733,131747600,163.44863510131836,35.44007311433302
2022-05-02,154.7667694091797,155.03130046543404,150.17157761678854,153.54203875876948,123055300,162.64766159057618,39.932802835048946
2022-05-03,156.2560577392578,157.46120366883235,153.1599494897431,154.9529423111533,88966500,161.71882553100585,39.32118619601592
2022-05-04,162.66384887695312,163.11454143572888,156.04049519291306,156.44221048032446,108256500,161.2759651184082,44.79816105832366
2022-05-05,153.600830078125,160.76305283929582,151.8176149978829,160.53770657596968,130525300,160.5381881713867,40.78724770799787
2022-05-06,154.32693481445312,156.44638259515347,151.28513392702433,153.0807759379822,116124600,159.82152938842773,41.917544519897824
2022-05-09,149.20492553710938,152.90414437032265,148.6456356183626,152.02103374851995,131577900,158.94919815063477,34.7795448422892
2022-05-10,151.60891723632812,153.7970575708187,150.05858149525076,152.599963074193,115366700,158.4096794128418,37.974187505471804
2022-05-11,143.74932861328125,152.53128118939546,143.07228159830737,150.61789721596364,142689800,157.38361206054688,33.344583805796134
2022-05-12,139.88328552246094,143.45494014257622,136.1938888181264,140.08934914213407,182602000,156.03001327514647,33.73477962670715
2022-05-13,144.34788513183594,145.31930242919321,140.422988536555,141.8751960845671,113990900,155.14997940063478,37.443742495961175
2022-05-16,142.80734252929688,144.7501769403197,141.4728772141811,142.8171643521235,86643800,154.20369491577148,40.38274945479178
2022-05-17,146.43789672851562,146.95794432736452,143.92595034164182,146.06502676243824,78336300,153.32479248046874,44.16238125350477
2022-05-18,138.1759796142578,144.59317839270622,137.27324030149254,144.09275951105042,109742900,152.0411231994629,31.841780908942667
2022-05-19,134.77114868164062,139.00022255113117,134.03523053806913,137.25364468817165,136095600,150.62689361572265,33.18198961045326
2022-05-20,135.00662231445312,138.0582299092985,130.1201304167111,136.47845848613497,137426100,149.45125885009764,33.10398257741436
2022-05-23,140.4229736328125,140.57015125059797,135.0654837610607,135.20285452842407,117726300,148.4930419921875,37.3138065512512
2022-05-24,137.724609375,139.3043807072169,134.75150167714628,138.1661572066265,104132700,147.69776153564453,28.75464379583677
2022-05-25,137.88157653808594,139.1277200199179,135.74250080690908,135.83080735810267,92482700,146.92159576416014,34.213603206754314
2022-05-26,141.0803985595703,141.62988165478208,134.56507119637524,134.81037721904417,90601500,145.95901794433593,37.32632780667549
2022-05-27,146.8303680419922,146.869610416665,142.5326018592053,142.6601657784012,90978500,145.57738494873047,47.75510816432102
2022-05-31,146.0453643798828,147.83119909756292,144.08291654363944,146.27105666109873,103718400,145.1413146972656,44.57415802000436
2022-06-01,145.9178466796875,148.8909545900905,144.90717205322113,147.08549081541827,74286600,144.6244041442871,52.49043367570459
2022-06-02,148.37091064453125,148.42978169809749,144.10257959347064,145.05436821890447,72348100,143.909757232666,60.07457699074526
2022-06-03,142.65036010742188,145.19172685572278,141.7476357595722,144.14180991397814,88570300,143.36223373413085,48.04342114010567
2022-06-06,143.39608764648438,145.78046996633253,142.17936438712687,144.2693764860653,71598400,142.81569137573243,50.691256953954664
2022-06-07,145.9178466796875,146.20239508903217,141.39440285018887,141.63970888221743,67808200,142.65133743286134,49.37307592693968
2022-06-08,145.18194580078125,147.05607272879104,144.6913336785422,145.79030004122362,53950200,142.329988861084,60.317973255333676
2022-06-09,139.96180725097656,145.17210490927135,139.85387199936835,144.31844471982856,69473000,142.14061279296874,57.25649388741582
2022-06-10,134.55526733398438,138.11710068108783,134.48657445941151,137.6461172993445,91437900,141.87421188354492,49.448715645367976
2022-06-13,129.40383911132812,132.6614953380435,128.97209811172078,130.37524138815306,122207100,141.12700958251952,36.453578063706736
2022-06-14,130.26730346679688,131.3760914682962,129.01133784221852,130.63036655754385,84784300,140.50000762939453,40.39918875127101
2022-06-15,132.88717651367188,134.7613181921413,129.67858439406757,131.76858160626196,91533000,139.82247161865234,43.95347556972328
2022-06-16,127.61800384521484,129.90425779121338,126.61715107258264,129.60008071626916,108123900,139.2945728302002,34.47963948959004
